config,task,max_steps,seed,success,instruction,source_kind,source_path
demo_clean,place_mouse_pad,400,10004,1,Lift the the dark gray mouse using the left arm and move it to the Blue mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_mouse_pad,400,10005,1,Use the left arm to grab the dark gray palm-sized mouse and drop it on the Blue colored mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_mouse_pad,400,10006,1,Pick up the small mouse with smooth surface and set it on the Gray colored mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_mouse_pad,400,10007,0,Take the mouse with scroll wheel in center and adjust it to rest on the Red mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_mouse_pad,400,10008,0,Lift the oval-shaped mouse and set it down on the Blue mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_mouse_pad,400,10009,0,Pick the dark gray mouse with the right arm and move it to the Yellow mat.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_mouse_pad/client/stseed-10000/metrics/place_mouse_pad/res.json
demo_clean,place_object_basket,700,10000,1,"Move the tiny green toycar to the light brown oval basket, then shift the light brown oval basket.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10001,0,"Use one arm to grab the blue toycar, place it in the basket with arched black grip, then move the basket with arched black grip.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10002,1,"Lift the toycar with purple tinted windows using the right arm, drop it in the yellow basket, then push the yellow basket via the left arm.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10003,0,"Put the blue pack holding playingcards in the light brown oval basket, then move the light brown oval basket away slightly.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10004,1,Place the small green toycar into the basket with arched black grip and push the basket with arched black grip slightly away.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10005,1,"Grab the glossy rectangular playingcards box, set it into the bright yellow basket.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10006,1,Pick up the mini car toy and set it inside the basket with perforated sides.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,10008,1,"Use the left arm to grab the toycar with smooth texture, place it in the light brown oval basket, and move the light brown oval basket using the right arm.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,20002,1,Pick up the compact red playingcards pack and set it inside the brown basket with woven ridges.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_basket,700,20004,1,Put the glossy rectangular playingcards box in the yellow basket for carrying stuff and pull the yellow basket for carrying stuff away.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_basket/client/stseed-10000/metrics/place_object_basket/res.json
demo_clean,place_object_scale,400,10000,1,"Using the left arm, pick the flat-topped bell then place it on the white electronicscale",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10003,1,"Using the left arm, grab the mouse with curved top and transfer it to the small weighing electronicscale.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10005,1,Set the palm-fitting mouse down on the electronicscale black and white design using one arm,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10006,1,Lift the dark gray palm-sized mouse with one arm and set on the white electronicscale,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10007,1,Transport the small desk bell for tapping to the electronicscale with flat rectangular base and put it there.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10009,1,Carry the red stapler with black base with one arm to the electronicscale with flat rectangular base,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10010,1,Lift the small black stapler with metal core and stick it on the electronicscale carefully,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10012,1,Grab the blue bell and drop it on the white electronicscale,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10013,1,Use the left arm to grab the smooth plastic mouse for the handheld electronicscale,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_scale,400,10014,1,Set the oval-shaped mouse down on the electronicscale with visible display using one arm,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_scale/client/stseed-10000/metrics/place_object_scale/res.json
demo_clean,place_object_stand,400,10000,0,Lift the white dome bell and position it on the medium black displaystand,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10001,0,Move the blue stapler using the left arm and place on the compact black displaystand frame,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10002,1,Set the compact oval-shaped mouse in position on the black displaystand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10003,1,Use the left arm to lift the small rectangular remotecontrol and set on the medium black displaystand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10004,0,Pick the toycar for kids and position it on the compact black displaystand frame,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10005,1,Use the left arm to position the small teal plastic car with windows on the simple black displaystand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10006,1,Transfer the white bell using the left arm to the displaystand with smooth finish.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10007,1,Lift the dark ergonomic mouse for computer navigation with the left arm and position on the displaystand for holding items.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10008,1,Pick the toycar with smooth texture with the left arm and place on the medium black displaystand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_object_stand,400,10009,1,Place the office stapler with plastic and metal parts precisely on the displaystand for holding items.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_object_stand/client/stseed-10000/metrics/place_object_stand/res.json
demo_clean,place_phone_stand,400,10000,1,Move the rectangle-shaped communication phone onto the compact plastic phonestand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10001,1,Put the rectangular glossy black phone atop the phonestand with silver bar.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10002,1,Move the compact phone with flat design onto the green phone rack.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10003,0,Put the black phone atop the angled holder for phones.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10004,1,Carry the phone with glass front and back to the small plastic phonestand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10005,1,Carry the phone with black touchscreen to the curved phonestand with phone slot.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10006,1,Put the phone with metallic body atop the green plastic holder.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10008,1,Take the glass-faced phone to the smooth brown phone holder.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10009,1,Move the phone with polished silver border onto the phonestand with curved edges.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,place_phone_stand,400,10010,0,Move the palm-sized black and white phone onto the compact plastic phonestand.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/place_phone_stand/client/stseed-10000/metrics/place_phone_stand/res.json
demo_clean,press_stapler,400,10000,1,Use one arm the left arm to press the small lightweight blue stapler.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10001,0,Press the white stapler with rounded design until it works,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10002,1,Apply force to the small lightweight blue stapler to staple.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10003,1,Apply enough force to the compact office stapler to press it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10004,1,Push down on the stapler with red top to staple,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10005,1,Press on the red top black bottom stapler using the left arm.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10006,1,Push the stapler with curved blue top until it staples.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10007,1,Push the stapler the stapler with black top section to activate it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10009,1,Firmly push down on the curved black stapler.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,press_stapler,400,10010,1,Push the top of the curved red stapler down,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/press_stapler/client/stseed-10000/metrics/press_stapler/res.json
demo_clean,put_object_cabinet,700,10003,1,Pull open the rectangular cabinet's drawer and place the compact red playingcards pack inside.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,10010,0,Put the dark soap bar into the cabinet with metal reinforcements's drawer once it is opened.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,10012,1,Pull the wooden cabinet's drawer open and transfer the blue stapler into it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,10019,0,Pull the cabinet with angled sides's drawer open and transfer the computer mouse into it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,10030,1,Slide out the drawer of the cabinet with metal reinforcements and stick the box of playingcards inside.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,20000,1,Open the drawer of the cabinet with angled sides and move the rubikscube plastic and smooth into the drawer.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,20025,0,Open the drawer of the light wood top cabinet and move the stapler with silver staple tray into it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,20036,1,Open the drawer of the light wood top cabinet and move the multicolored puzzle cube into it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,30010,1,Pull open the light wood cabinet's drawer and place the solid blue cleansing soap inside.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,put_object_cabinet,700,30023,0,Pull open the light wood cabinet's drawer and place the stapler with orange button inside.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/put_object_cabinet/client/stseed-10000/metrics/put_object_cabinet/res.json
demo_clean,rotate_qrcode,400,10000,1,Use the left arm to grab the small black stand for payments and point its QR code toward you.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10001,1,Lift the white rectangular paymentsign with yellow details from the table and rotate it towards you,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10002,1,"Grab the yellow and white payment display with the left arm, then rotate it to face yourself.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10003,1,"Catch the paymentsign showing QR code label, pick it up, and rotate to show the QR code.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10004,1,"Use the left arm to grab the QR code paymentsign, lift, and turn it QR code forward",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10005,1,"Find the small paymentsign for mobile payments, grab it, and turn it towards yourself.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10006,1,"Catch the tabletop-sized payment sign, lift it, and turn the qrcode towards you.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10007,1,"Catch the triangular stand with QR code using the left arm, pick it up, and turn it to face the QR code.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10008,0,"Grab the tabletop paymentsign using the left arm, lift, and rotate until QR code faces you.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,rotate_qrcode,400,10011,1,Slide the payment sign with angled face off the table and turn it to face you.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/rotate_qrcode/client/stseed-10000/metrics/rotate_qrcode/res.json
demo_clean,shake_bottle,700,10000,1,Shake the hand-sized bottle with screw cap after grabbing it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10001,1,Pick the cylindrical orange bottle with yellow top up using the left arm and shake it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10002,1,Grip the smooth bottle with red lid using the left arm and shake.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10003,1,Hold and shake the the medium orange bottle carefully.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10004,1,Grab the plastic bottle and give it a shake.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10005,1,Shake the light and medium-sized bottle after grabbing it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10006,1,Pick the medium-sized plastic bottle up with the left arm and shake.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10007,1,"Pick the bottle with printed label, shake it with the left arm.",canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10008,1,Lift the smooth green bottle with the left arm and shake it.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle,700,10009,1,Hold the plastic bottle with the right arm and shake lightly.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle/client/stseed-10000/metrics/shake_bottle/res.json
demo_clean,shake_bottle_horizontally,700,10000,1,Grab the hand-sized bottle with screw cap with the right arm and shake horizontally.,canonical,/mnt/project_eai_hs/zrm2/FBFM/wam/lingbot-va/robotwin_outputs/feedback_multinode_80cells_clean30_random50_10_a116e48/demo_clean/shake_bottle_horizontally/client/stseed-10000/metrics/shake_bottle_horizontally/res.json
